time,bid,bidSize,ask,askSize,buyMO,sellMO,buySellImb,orderImb
1900-01-01 19:25:45,8014.0,671299,8014.5,92180,44408,1438,42970,579119
1900-01-01 19:26:00,8014.0,120654,8014.5,926333,35650,75716,-40066,-805679
1900-01-01 19:26:15,8011.0,210736,8011.5,616477,7602,227143,-219541,-405741
1900-01-01 19:26:30,8011.0,193133,8011.5,654657,100680,337231,-236551,-461524
1900-01-01 19:26:45,8011.0,5867,8011.5,692473,18545,36894,-18349,-686606
1900-01-01 19:27:00,8010.5,4976,8011.0,710780,1086,81719,-80633,-705804
1900-01-01 19:27:15,8010.0,303290,8010.5,564056,45552,38973,6579,-260766
1900-01-01 19:27:30,8010.0,54091,8010.5,596900,5373,38564,-33191,-542809
1900-01-01 19:27:45,8013.0,932843,8013.5,65420,327290,14223,313067,867423
1900-01-01 19:28:00,8016.5,687894,8017.0,6347,165470,3566,161904,681547
1900-01-01 19:28:15,8023.0,932028,8023.5,56097,1611195,37668,1573527,875931
1900-01-01 19:28:30,8038.5,93738,8039.0,132889,2815287,156266,2659021,-39151
1900-01-01 19:28:45,8035.0,753788,8035.5,48797,1410899,147437,1263462,704991
1900-01-01 19:29:00,8067.5,1770254,8080.0,15627,8540844,201446,8339398,1754627
1900-01-01 19:29:15,8094.5,13213,8095.5,13500,2415551,782431,1633120,-287
1900-01-01 19:29:30,8097.0,23074,8097.5,235030,1384928,682167,702761,-211956
1900-01-01 19:29:45,8066.5,31500,8067.0,11255,285358,1583524,-1298166,20245
1900-01-01 19:30:00,8061.0,836600,8061.5,770042,88799,838489,-749690,66558
1900-01-01 19:30:15,8061.0,244421,8061.5,164558,735566,803923,-68357,79863
1900-01-01 19:30:30,8061.5,687944,8062.0,81745,543344,186604,356740,606199
1900-01-01 19:30:45,8049.5,223194,8050.0,2767311,739415,605813,133602,-2544117
1900-01-01 19:31:00,8031.0,623203,8031.5,356423,289682,1283142,-993460,266780
1900-01-01 19:31:15,8040.5,8258,8041.0,295604,456690,243020,213670,-287346
1900-01-01 19:31:30,8039.5,711283,8040.0,73051,192982,437315,-244333,638232
1900-01-01 19:31:45,8043.0,416686,8043.5,1098018,487688,139859,347829,-681332
1900-01-01 19:32:00,8028.5,41191,8029.0,2188710,297884,323068,-25184,-2147519
1900-01-01 19:32:15,8026.5,530955,8027.0,1329462,105133,472102,-366969,-798507
1900-01-01 19:32:30,8032.5,489952,8033.0,47628,1113005,103645,1009360,442324
1900-01-01 19:32:45,8038.5,994596,8039.0,354986,358278,301774,56504,639610
1900-01-01 19:33:00,8032.5,62337,8033.0,434892,549429,220396,329033,-372555
1900-01-01 19:33:15,8032.5,27367,8033.0,1100144,47127,141701,-94574,-1072777
1900-01-01 19:33:30,8033.5,751103,8034.0,4111,38362,43058,-4696,746992
1900-01-01 19:33:45,8036.0,774775,8036.5,348772,129689,3300,126389,426003
1900-01-01 19:34:00,8034.5,10300,8035.0,1013188,23877,116167,-92290,-1002888
1900-01-01 19:34:15,8040.0,832911,8040.5,4824,159618,35391,124227,828087
1900-01-01 19:34:30,8036.0,1535911,8036.5,13792,175260,73464,101796,1522119
1900-01-01 19:34:45,8036.0,253561,8036.5,1663941,29938,1276720,-1246782,-1410380
1900-01-01 19:35:00,8032.0,3224,8032.5,1781023,22482,509757,-487275,-1777799
1900-01-01 19:35:15,8030.5,24079,8031.0,1137235,8736,324945,-316209,-1113156
1900-01-01 19:35:30,8035.5,30394,8036.0,113937,100667,291377,-190710,-83543
1900-01-01 19:35:45,8035.5,2572,8036.0,1632599,42255,34555,7700,-1630027
1900-01-01 19:36:00,8025.5,801964,8026.0,254933,211206,263799,-52593,547031
1900-01-01 19:36:15,8020.0,303478,8020.5,402174,82339,785159,-702820,-98696
1900-01-01 19:36:30,8014.0,2185727,8014.5,64612,78511,686592,-608081,2121115
1900-01-01 19:36:45,8029.5,56740,8030.0,481113,344284,61472,282812,-424373
1900-01-01 19:37:00,8020.5,119621,8021.0,971698,167043,358322,-191279,-852077
1900-01-01 19:37:15,8029.5,368728,8030.0,12842,351554,18806,332748,355886
1900-01-01 19:37:30,8027.5,99619,8028.0,604793,45882,220516,-174634,-505174
1900-01-01 19:37:45,8027.0,39064,8027.5,1674597,193228,30526,162702,-1635533
1900-01-01 19:38:00,8021.0,1815138,8021.5,121518,114617,78802,35815,1693620
1900-01-01 19:38:15,8021.0,234991,8021.5,649950,151684,594759,-443075,-414959
1900-01-01 19:38:30,8021.0,270568,8021.5,764325,49148,55610,-6462,-493757
1900-01-01 19:38:45,8021.0,518898,8021.5,466496,27721,465424,-437703,52402
1900-01-01 19:39:00,8020.0,49375,8020.5,167949,12792,395644,-382852,-118574
1900-01-01 19:39:15,8020.0,380905,8020.5,302841,264068,81935,182133,78064
1900-01-01 19:39:30,8019.0,50751,8019.5,482759,21594,128759,-107165,-432008
1900-01-01 19:39:45,8011.5,70455,8012.0,1343531,34375,483738,-449363,-1273076
1900-01-01 19:40:00,8005.0,61654,8005.5,13673,99900,338943,-239043,47981
1900-01-01 19:40:15,7999.5,32822,8000.0,38279,104339,653521,-549182,-5457
1900-01-01 19:40:30,8004.0,355322,8004.5,254009,362073,93238,268835,101313
1900-01-01 19:40:45,8008.5,369903,8009.0,467438,181164,125312,55852,-97535
1900-01-01 19:41:00,8001.5,338590,8002.0,284719,378841,61468,317373,53871
1900-01-01 19:41:15,7989.0,2561,7989.5,33085,115370,797888,-682518,-30524
1900-01-01 19:41:30,7994.0,2798,7994.5,30750,575879,794693,-218814,-27952
1900-01-01 19:41:45,8006.5,15582,8007.0,1336255,623867,64571,559296,-1320673
1900-01-01 19:42:00,7999.0,210653,7999.5,155961,296943,136871,160072,54692
1900-01-01 19:42:15,7990.5,82874,7991.0,959653,344558,102630,241928,-876779
1900-01-01 19:42:30,7990.5,303464,7991.0,212727,87215,48735,38480,90737
1900-01-01 19:42:45,7990.5,140662,7991.0,736580,82421,20685,61736,-595918
1900-01-01 19:43:00,7989.0,36918,7989.5,909087,60456,170002,-109546,-872169
1900-01-01 19:43:15,7965.0,186339,7965.5,69602,159042,1542390,-1383348,116737
1900-01-01 19:43:30,7955.5,4021,7956.0,56460,1956512,2745226,-788714,-52439
1900-01-01 19:43:45,7997.5,46199,7998.0,691106,1725430,419806,1305624,-644907
1900-01-01 19:44:00,7994.5,62022,7995.0,1625,905995,411413,494582,60397
1900-01-01 19:44:15,7981.5,10000,7985.0,8234,190456,673363,-482907,1766
1900-01-01 19:44:30,7988.0,77835,7988.5,1154561,531464,71064,460400,-1076726
1900-01-01 19:44:45,7980.0,7552,7980.5,436950,89687,35853,53834,-429398
1900-01-01 19:45:00,7977.0,56557,7977.5,4498,118933,493875,-374942,52059
1900-01-01 19:45:15,7977.0,498162,7977.5,373979,93733,263552,-169819,124183
1900-01-01 19:45:30,7977.0,692968,7977.5,334286,31854,128250,-96396,358682
1900-01-01 19:45:45,7965.0,53465,7965.5,722846,179431,298132,-118701,-669381
1900-01-01 19:46:00,7973.5,259291,7974.0,117259,185166,567148,-381982,142032
1900-01-01 19:46:15,7972.5,171675,7973.0,492400,161006,112093,48913,-320725
1900-01-01 19:46:30,7976.5,252842,7977.0,39456,483831,76703,407128,213386
1900-01-01 19:46:45,7977.0,752730,7977.5,43081,228506,62235,166271,709649
1900-01-01 19:47:00,7977.5,516687,7978.0,1389498,924835,107885,816950,-872811
1900-01-01 19:47:15,7969.5,5793,7970.0,773321,168986,279661,-110675,-767528
1900-01-01 19:47:30,7962.5,17626,7963.0,446915,22859,221412,-198553,-429289
1900-01-01 19:47:45,7958.0,305303,7958.5,273009,232789,787163,-554374,32294
1900-01-01 19:48:00,7959.0,28618,7959.5,744925,160867,693271,-532404,-716307
1900-01-01 19:48:15,7959.0,101522,7959.5,136352,40151,181852,-141701,-34830
1900-01-01 19:48:30,7971.0,392585,7971.5,495416,375472,35057,340415,-102831
1900-01-01 19:48:45,7961.5,484523,7962.0,37810,180080,97780,82300,446713
1900-01-01 19:49:00,7965.5,280988,7966.0,682552,85654,21979,63675,-401564
1900-01-01 19:49:15,7962.0,13138,7962.5,245767,43749,41267,2482,-232629
1900-01-01 19:49:30,7959.5,277170,7960.0,19032,55293,45233,10060,258138
1900-01-01 19:49:45,7961.0,137356,7961.5,292521,92604,35869,56735,-155165
1900-01-01 19:50:00,7965.5,133234,7966.0,785692,573355,28139,545216,-652458
1900-01-01 19:50:15,7969.5,407868,7970.0,265490,623498,50004,573494,142378
1900-01-01 19:50:30,7977.0,33700,7977.5,312629,930879,30722,900157,-278929
1900-01-01 19:50:45,7977.0,613768,7977.5,313064,378883,48624,330259,300704
1900-01-01 19:51:00,7979.5,66841,7980.0,390876,827896,40993,786903,-324035
1900-01-01 19:51:15,7979.5,213671,7980.0,856473,317930,12696,305234,-642802
1900-01-01 19:51:30,7971.0,4714,7971.5,26640,19220,201415,-182195,-21926
1900-01-01 19:51:45,7971.0,126003,7971.5,295171,92888,199944,-107056,-169168
1900-01-01 19:52:00,7968.5,610,7969.0,544068,28942,51562,-22620,-543458
1900-01-01 19:52:15,7968.5,315618,7969.0,18648,31523,394350,-362827,296970
1900-01-01 19:52:30,7971.5,1017015,7972.0,58567,266450,510,265940,958448
1900-01-01 19:52:45,7978.5,522051,7979.0,272991,343980,8252,335728,249060
1900-01-01 19:53:00,7978.5,1096645,7979.0,49859,250622,5316,245306,1046786
1900-01-01 19:53:15,7976.0,467,7979.0,1057403,113775,72761,41014,-1056936
1900-01-01 19:53:30,7976.5,301843,7977.0,62543,125519,21193,104326,239300
1900-01-01 19:53:45,7976.5,447404,7977.0,729736,15924,12838,3086,-282332
1900-01-01 19:54:00,7977.0,774038,7977.5,290357,103916,693,103223,483681
1900-01-01 19:54:15,7980.0,442434,7980.5,64264,425860,27702,398158,378170
1900-01-01 19:54:30,7985.5,960191,7986.0,48443,358227,5916,352311,911748
1900-01-01 19:54:45,7985.5,143966,7986.0,1143776,256110,34090,222020,-999810
1900-01-01 19:55:00,7984.5,49768,7985.0,1064920,56272,112959,-56687,-1015152
1900-01-01 19:55:15,7981.5,31985,7982.0,471783,18830,61973,-43143,-439798
1900-01-01 19:55:30,7982.0,727359,7982.5,241018,178340,56630,121710,486341
1900-01-01 19:55:45,7984.5,604785,7985.0,162337,143393,12712,130681,442448
1900-01-01 19:56:00,7989.5,299869,7990.0,231173,1748290,6905,1741385,68696
1900-01-01 19:56:15,7989.5,143863,7990.0,495204,178556,11569,166987,-351341
1900-01-01 19:56:30,7989.5,146436,7990.0,1011045,14111,5600,8511,-864609
1900-01-01 19:56:45,7988.0,165293,7988.5,1221497,94597,289668,-195071,-1056204
1900-01-01 19:57:00,7988.0,280558,7988.5,1288920,9603,71324,-61721,-1008362
1900-01-01 19:57:15,7988.0,196145,7988.5,1302443,526,12390,-11864,-1106298
1900-01-01 19:57:30,7988.0,161289,7988.5,1323030,9242,181015,-171773,-1161741
1900-01-01 19:57:45,7987.5,10277,7988.0,1475233,48478,161277,-112799,-1464956
1900-01-01 19:58:00,7981.5,1628,7982.0,785061,1002,187645,-186643,-783433
1900-01-01 19:58:15,7969.0,214350,7969.5,7466,104417,251709,-147292,206884
1900-01-01 19:58:30,7971.0,479219,7971.5,299962,234667,37510,197157,179257
1900-01-01 19:58:45,7971.0,89436,7971.5,1125108,44410,277298,-232888,-1035672
1900-01-01 19:59:00,7944.0,394853,7944.5,102811,61575,923011,-861436,292042
1900-01-01 19:59:15,7952.5,541565,7953.0,258818,489809,340591,149218,282747
1900-01-01 19:59:30,7958.5,454271,7959.0,178986,271930,94730,177200,275285
1900-01-01 19:59:45,7959.0,130232,7959.5,315903,182828,12421,170407,-185671
1900-01-01 20:00:00,7959.0,36551,7959.5,517332,350160,173228,176932,-480781
1900-01-01 20:00:15,7959.5,457512,7960.0,390074,266034,52043,213991,67438
1900-01-01 20:00:30,7969.5,461873,7970.0,74379,153236,16978,136258,387494
1900-01-01 20:00:45,7969.5,422300,7970.0,2267,157912,52882,105030,420033
1900-01-01 20:01:00,7974.5,630261,7975.0,153539,638067,20777,617290,476722
1900-01-01 20:01:15,7974.5,122241,7975.0,1964929,47496,108929,-61433,-1842688
1900-01-01 20:01:30,7969.0,16244,7969.5,1895703,20352,246266,-225914,-1879459
1900-01-01 20:01:45,7966.0,610900,7966.5,1108875,24613,117088,-92475,-497975
1900-01-01 20:02:00,7966.0,562951,7966.5,1240004,60851,118055,-57204,-677053
1900-01-01 20:02:15,7966.0,824167,7966.5,998101,248630,29061,219569,-173934
1900-01-01 20:02:30,7966.0,325356,7966.5,2199155,319174,14574,304600,-1873799
1900-01-01 20:02:45,7966.0,285159,7966.5,2209043,36976,51853,-14877,-1923884
1900-01-01 20:03:00,7966.0,211313,7966.5,2370989,44206,36368,7838,-2159676
1900-01-01 20:03:15,7965.0,624442,7965.5,1747880,44206,758354,-714148,-1123438
1900-01-01 20:03:30,7956.0,28030,7956.5,11248,5148,631853,-626705,16782
1900-01-01 20:03:45,7963.0,207101,7963.5,55926,104263,269705,-165442,151175
1900-01-01 20:04:00,7959.0,145,7959.5,231763,5982,146569,-140587,-231618
1900-01-01 20:04:15,7957.0,497489,7957.5,192666,147850,78092,69758,304823
1900-01-01 20:04:30,7954.5,2686,7955.0,424977,62077,164556,-102479,-422291
1900-01-01 20:04:45,7950.5,88486,7951.0,185744,51692,59283,-7591,-97258
1900-01-01 20:05:00,7951.0,887636,7951.5,56,113193,229508,-116315,887580
1900-01-01 20:05:15,7957.5,44556,7958.0,10000,237620,30322,207298,34556
1900-01-01 20:05:30,7956.5,565232,7957.0,147578,41636,9708,31928,417654
1900-01-01 20:05:45,7956.5,46166,7957.0,544911,15902,32171,-16269,-498745
1900-01-01 20:06:00,7956.5,500075,7957.0,258285,14600,7264,7336,241790
1900-01-01 20:06:15,7956.5,396216,7957.0,351397,212283,11012,201271,44819
1900-01-01 20:06:30,7957.0,821910,7957.5,4608,18580,17666,914,817302
1900-01-01 20:06:45,7956.5,125676,7957.0,393348,214956,22906,192050,-267672
1900-01-01 20:07:00,7956.5,242911,7957.0,235782,2024,8476,-6452,7129
1900-01-01 20:07:15,7959.5,351917,7960.0,204510,148931,16500,132431,147407
1900-01-01 20:07:30,7958.0,1432,7958.5,564032,5559,19035,-13476,-562600
1900-01-01 20:07:45,7957.0,493849,7957.5,365972,16020,91722,-75702,127877
1900-01-01 20:08:00,7957.0,412276,7957.5,460358,16002,31480,-15478,-48082
1900-01-01 20:08:15,7957.0,249135,7957.5,405891,35012,3600,31412,-156756
1900-01-01 20:08:30,7957.0,583335,7957.5,390586,16626,18798,-2172,192749
1900-01-01 20:08:45,7956.5,13307,7957.0,1700347,20000,196919,-176919,-1687040
1900-01-01 20:09:00,7921.5,64152,7925.5,5000,26000,2151160,-2125160,59152
1900-01-01 20:09:15,7911.5,408,7914.0,16298,257765,4674620,-4416855,-15890
1900-01-01 20:09:30,7931.5,479103,7932.0,289147,710766,832031,-121265,189956
1900-01-01 20:09:45,7931.5,593396,7932.0,232940,782797,207743,575054,360456
1900-01-01 20:10:00,7937.0,313096,7937.5,253223,567999,87854,480145,59873
1900-01-01 20:10:15,7930.0,8169,7930.5,682509,359080,156389,202691,-674340
1900-01-01 20:10:30,7923.0,292519,7923.5,896227,165665,874027,-708362,-603708
1900-01-01 20:10:45,7923.0,726178,7923.5,192729,94293,154720,-60427,533449
1900-01-01 20:11:00,7928.0,415465,7928.5,186811,361978,77256,284722,228654
1900-01-01 20:11:15,7938.0,112855,7938.5,6097,170814,28504,142310,106758
1900-01-01 20:11:30,7942.0,1271079,7942.5,23064,299911,91648,208263,1248015
1900-01-01 20:11:45,7953.5,928337,7954.0,1133993,287563,444401,-156838,-205656
1900-01-01 20:12:00,7961.0,434156,7961.5,27184,510120,43013,467107,406972
1900-01-01 20:12:15,7965.0,721364,7965.5,371287,384405,60627,323778,350077
1900-01-01 20:12:30,7970.0,694278,7970.5,99688,2216394,32020,2184374,594590
1900-01-01 20:12:45,7970.5,147724,7971.0,577014,132432,95364,37068,-429290
1900-01-01 20:13:00,7968.5,150,7969.0,644205,120614,98679,21935,-644055
1900-01-01 20:13:15,7942.0,1070047,7942.5,32337,343418,299260,44158,1037710
1900-01-01 20:13:30,7955.5,38769,7956.0,621385,350221,58827,291394,-582616
1900-01-01 20:13:45,7955.5,719962,7956.0,55527,69004,87615,-18611,664435
1900-01-01 20:14:00,7962.5,253402,7963.0,14223,270848,135810,135038,239179
1900-01-01 20:14:15,7963.5,788584,7964.0,352454,52363,13123,39240,436130
1900-01-01 20:14:30,7963.0,266622,7963.5,522348,91461,199749,-108288,-255726
1900-01-01 20:14:45,7962.5,5071,7963.0,523042,28478,40586,-12108,-517971
1900-01-01 20:15:00,7962.5,404961,7963.0,603766,67887,80847,-12960,-198805
1900-01-01 20:15:15,7962.0,72678,7962.5,309533,30107,25958,4149,-236855
1900-01-01 20:15:30,7962.0,16891,7962.5,961419,18140,86317,-68177,-944528
1900-01-01 20:15:45,7959.0,641577,7959.5,749889,8612,202176,-193564,-108312
1900-01-01 20:16:00,7959.0,1029942,7959.5,413391,52156,116101,-63945,616551
1900-01-01 20:16:15,7960.5,703120,7961.0,132789,105846,55397,50449,570331
1900-01-01 20:16:30,7963.5,466127,7964.0,102721,159257,200,159057,363406
1900-01-01 20:16:45,7967.5,790444,7968.0,49181,1319867,36560,1283307,741263
1900-01-01 20:17:00,7967.5,991751,7968.0,142342,187744,4,187740,849409
1900-01-01 20:17:15,7967.5,648123,7968.0,547950,91316,20358,70958,100173
1900-01-01 20:17:30,7967.5,680249,7968.0,546082,15318,24017,-8699,134167
1900-01-01 20:17:45,7967.5,1148343,7968.0,68539,61557,5223,56334,1079804
1900-01-01 20:18:00,7969.0,517786,7969.5,69113,19699,5223,14476,448673
1900-01-01 20:18:15,7972.0,249603,7972.5,297598,96165,10964,85201,-47995
1900-01-01 20:18:30,7972.5,676873,7973.0,1406,314007,154002,160005,675467
1900-01-01 20:18:45,7977.5,669292,7978.0,162031,239759,18060,221699,507261
1900-01-01 20:19:00,7977.5,1325147,7978.0,279165,91486,86588,4898,1045982
1900-01-01 20:19:15,7978.5,1175002,7979.0,299281,266497,3140,263357,875721
1900-01-01 20:19:30,7978.5,709861,7979.0,243652,250929,53768,197161,466209
1900-01-01 20:19:45,7978.5,178602,7979.0,308711,126055,22780,103275,-130109
1900-01-01 20:20:00,7977.5,532355,7978.0,778517,43324,324375,-281051,-246162
1900-01-01 20:20:15,7977.0,182629,7977.5,1094935,79104,446617,-367513,-912306
1900-01-01 20:20:30,7969.5,1354,7970.0,512652,694,216138,-215444,-511298
1900-01-01 20:20:45,7969.5,83570,7970.0,426180,27050,30657,-3607,-342610
1900-01-01 20:21:00,7969.5,7637,7970.0,822595,12762,25289,-12527,-814958
1900-01-01 20:21:15,7966.0,21114,7966.5,503475,10165,19483,-9318,-482361
1900-01-01 20:21:30,7966.0,413837,7966.5,389747,251297,19522,231775,24090
1900-01-01 20:21:45,7966.0,1403308,7966.5,24482,132536,3548,128988,1378826
1900-01-01 20:22:00,7971.0,106983,7971.5,166255,61606,40646,20960,-59272
1900-01-01 20:22:15,7971.0,150832,7971.5,141653,58464,21040,37424,9179
1900-01-01 20:22:30,7971.0,100899,7971.5,317535,78232,22254,55978,-216636
1900-01-01 20:22:45,7971.0,89562,7971.5,436402,2571,2198,373,-346840
1900-01-01 20:23:00,7971.0,91135,7971.5,309324,11621,11161,460,-218189
1900-01-01 20:23:15,7971.0,25521,7971.5,709124,76,267244,-267168,-683603
1900-01-01 20:23:30,7971.0,1233768,7971.5,34785,56772,8658,48114,1198983
1900-01-01 20:23:45,7976.0,435092,7976.5,1265,135784,16000,119784,433827
1900-01-01 20:24:00,7978.5,134154,7979.0,427533,43650,6492,37158,-293379
1900-01-01 20:24:15,7978.5,230810,7979.0,483151,50702,7436,43266,-252341
1900-01-01 20:24:30,7978.5,148653,7979.0,538720,13004,40258,-27254,-390067
1900-01-01 20:24:45,7978.5,7597,7979.0,1053253,8,82835,-82827,-1045656
1900-01-01 20:25:00,7975.5,118284,7976.0,383669,46028,73049,-27021,-265385
1900-01-01 20:25:15,7978.5,620045,7979.0,435,112877,71851,41026,619610
1900-01-01 20:25:30,7978.5,564952,7979.0,151339,40101,411720,-371619,413613
1900-01-01 20:25:45,7979.5,962141,7980.0,170231,88658,20489,68169,791910
1900-01-01 20:26:00,7979.5,453494,7980.0,76350,206499,116424,90075,377144
1900-01-01 20:26:15,7979.5,121263,7980.0,578607,38890,59404,-20514,-457344
1900-01-01 20:26:30,7975.0,712841,7975.5,29237,54236,72597,-18361,683604
1900-01-01 20:26:45,7978.5,226824,7979.0,448030,26285,70880,-44595,-221206
1900-01-01 20:27:00,7979.5,614991,7980.0,78579,75844,340,75504,536412
1900-01-01 20:27:15,7979.5,271368,7980.0,512368,18008,16558,1450,-241000
1900-01-01 20:27:30,7971.0,126285,7971.5,344830,8060,141504,-133444,-218545
1900-01-01 20:27:45,7971.5,89083,7972.0,673129,9342,85565,-76223,-584046
1900-01-01 20:28:00,7970.0,31550,7970.5,709545,9224,245842,-236618,-677995
1900-01-01 20:28:15,7968.0,9078,7968.5,673076,486,265786,-265300,-663998
1900-01-01 20:28:30,7967.0,70799,7967.5,438147,48602,152466,-103864,-367348
1900-01-01 20:28:45,7967.0,1252299,7967.5,63668,23495,1200,22295,1188631
1900-01-01 20:29:00,7967.0,201948,7967.5,338068,16497,4038,12459,-136120
1900-01-01 20:29:15,7967.0,139693,7967.5,642434,29938,31112,-1174,-502741
1900-01-01 20:29:30,7967.0,33584,7967.5,582785,1000,68399,-67399,-549201
1900-01-01 20:29:45,7981.5,317905,7982.0,56311,60994,67135,-6141,261594
1900-01-01 20:30:00,7987.0,201129,7987.5,17164,409981,25757,384224,183965
1900-01-01 20:30:15,7989.0,821263,7989.5,45180,654478,36065,618413,776083
1900-01-01 20:30:30,7980.5,11424,7981.0,1689087,74824,890034,-815210,-1677663
1900-01-01 20:30:45,7976.0,1147982,7976.5,2188,229118,151863,77255,1145794
1900-01-01 20:31:00,7982.0,287248,7982.5,408647,25465,26171,-706,-121399
1900-01-01 20:31:15,7982.0,997395,7982.5,27512,27834,23178,4656,969883
1900-01-01 20:31:30,7976.5,209990,7977.0,715354,819,657139,-656320,-505364
1900-01-01 20:31:45,7984.0,707448,7984.5,11274,104356,64044,40312,696174
1900-01-01 20:32:00,7984.5,66700,7985.0,835727,19862,218190,-198328,-769027
1900-01-01 20:32:15,7982.0,47131,7982.5,930724,13767,49472,-35705,-883593
1900-01-01 20:32:30,7982.0,14477,7982.5,843035,19960,66137,-46177,-828558
1900-01-01 20:32:45,7977.0,5680,7977.5,706014,5960,125426,-119466,-700334
1900-01-01 20:33:00,7977.0,579674,7977.5,311497,6098,36738,-30640,268177
1900-01-01 20:33:15,7977.0,61544,7977.5,734565,6100,67202,-61102,-673021
1900-01-01 20:33:30,7976.5,9535,7977.0,1015893,1891,169425,-167534,-1006358
1900-01-01 20:33:45,7975.5,190597,7976.0,916704,566,55766,-55200,-726107
1900-01-01 20:34:00,7975.5,241477,7976.0,785520,57128,20073,37055,-544043
1900-01-01 20:34:15,7975.5,187490,7976.0,693590,59100,48000,11100,-506100
1900-01-01 20:34:30,7979.5,558478,7980.0,77132,203619,1334,202285,481346
1900-01-01 20:34:45,7979.5,1053721,7980.0,22018,131013,20,130993,1031703
1900-01-01 20:35:00,7979.5,1141169,7980.0,28799,57374,942,56432,1112370
1900-01-01 20:35:15,7979.5,1107374,7980.0,95957,181994,14445,167549,1011417
1900-01-01 20:35:30,7979.5,279381,7980.0,590839,21600,107868,-86268,-311458
1900-01-01 20:35:45,7979.5,673032,7980.0,176920,18128,44015,-25887,496112
1900-01-01 20:36:00,7979.5,1290085,7980.0,5883,13192,123000,-109808,1284202
1900-01-01 20:36:15,7981.0,662577,7981.5,3429,4550,20000,-15450,659148
1900-01-01 20:36:30,7984.5,624272,7985.0,52194,148383,20000,128383,572078
1900-01-01 20:36:45,7990.0,919638,7990.5,55743,355785,105720,250065,863895
1900-01-01 20:37:00,7992.0,872847,7992.5,21177,92537,158606,-66069,851670
1900-01-01 20:37:15,7992.0,200081,7992.5,477906,111723,167418,-55695,-277825
1900-01-01 20:37:30,7992.0,276432,7992.5,469786,142952,141933,1019,-193354
1900-01-01 20:37:45,7992.0,320454,7992.5,238841,40874,67123,-26249,81613
1900-01-01 20:38:00,7992.0,329818,7992.5,196885,21141,11664,9477,132933
1900-01-01 20:38:15,7992.0,204260,7992.5,272568,29890,34152,-4262,-68308
1900-01-01 20:38:30,7992.0,357974,7992.5,53936,79446,200,79246,304038
1900-01-01 20:38:45,7992.5,853456,7993.0,39759,32417,1615,30802,813697
1900-01-01 20:39:00,7996.5,654824,7997.0,68521,134336,17030,117306,586303
1900-01-01 20:39:15,7996.5,575184,7997.0,72804,26254,19877,6377,502380
1900-01-01 20:39:30,7996.5,182630,7997.0,71551,52425,51232,1193,111079
1900-01-01 20:39:45,7996.5,201308,7997.0,61956,37531,15812,21719,139352
1900-01-01 20:40:00,7998.5,1550468,7999.0,24823,350406,51504,298902,1525645
1900-01-01 20:40:15,7999.0,586443,7999.5,60490,152541,490,152051,525953
1900-01-01 20:40:30,7999.5,746548,8000.0,409663,769088,55526,713562,336885
1900-01-01 20:40:45,8001.5,609885,8002.0,754927,314845,13888,300957,-145042
1900-01-01 20:41:00,8001.5,92639,8002.0,1008428,89537,58113,31424,-915789
1900-01-01 20:41:15,7999.5,28582,8000.0,300018,28644,76654,-48010,-271436
1900-01-01 20:41:30,7996.0,6804,7996.5,403858,76026,41680,34346,-397054
1900-01-01 20:41:45,7993.5,58864,7994.0,824557,38100,678538,-640438,-765693
1900-01-01 20:42:00,7992.0,154770,7992.5,917763,3416,172585,-169169,-762993
1900-01-01 20:42:15,7992.0,1276424,7992.5,77780,17340,77528,-60188,1198644
1900-01-01 20:42:30,7995.5,760190,7996.0,29690,24366,20407,3959,730500
1900-01-01 20:42:45,8002.5,215211,8003.0,24131,1000619,500,1000119,191080
1900-01-01 20:43:00,8006.0,306546,8006.5,119429,354195,9124,345071,187117
1900-01-01 20:43:15,8014.5,93064,8015.0,576301,586846,41277,545569,-483237
1900-01-01 20:43:30,8004.0,39,8004.5,264211,32584,189166,-156582,-264172
1900-01-01 20:43:45,8001.5,519,8002.0,901562,8018,58503,-50485,-901043
1900-01-01 20:44:00,8000.5,148624,8001.0,592831,68786,250002,-181216,-444207
1900-01-01 20:44:15,8000.5,610310,8001.0,12494,133882,17879,116003,597816
1900-01-01 20:44:30,8009.5,231882,8010.0,26066,49989,38982,11007,205816
1900-01-01 20:44:45,8012.0,443552,8012.5,36511,31738,20873,10865,407041
1900-01-01 20:45:00,8022.0,244576,8022.5,62139,186255,20062,166193,182437
1900-01-01 20:45:15,8033.0,173324,8033.5,222055,777406,229702,547704,-48731
1900-01-01 20:45:30,8025.0,230817,8025.5,1124855,177554,882217,-704663,-894038
1900-01-01 20:45:45,8016.0,479071,8016.5,373322,132723,244645,-111922,105749
1900-01-01 20:46:00,8012.5,38954,8013.0,587526,40317,336451,-296134,-548572
1900-01-01 20:46:15,8007.5,833093,8008.0,2322,51370,278510,-227140,830771
1900-01-01 20:46:30,8012.5,152201,8013.0,472497,65643,108092,-42449,-320296
1900-01-01 20:46:45,8012.5,45697,8013.0,689061,70880,85321,-14441,-643364
1900-01-01 20:47:00,8012.0,403712,8012.5,319924,185360,52718,132642,83788
1900-01-01 20:47:15,8006.5,550428,8007.0,258614,5872,64872,-59000,291814
1900-01-01 20:47:30,8004.0,5072,8004.5,29482,2422,162199,-159777,-24410
1900-01-01 20:47:45,8004.0,391954,8004.5,252529,17726,104844,-87118,139425
